parser,embedding,llm,reasoning_effort,temperature,append_outputs,hyperparam_id,doi,dimension,human_coder,paper_id,cosine,deviation_agree
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_48,transf,BC,44,0.6604512222075044,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_48,transf,JC,44,0.9478955409058852,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_48,missd,BC,44,0.4582167858186589,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_48,missd,JC,44,0.5338057748067673,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_49,hypothesis,BC,45,0.7338130121700762,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_49,hypothesis,JC,45,0.7729820723619856,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_49,datas,BC,45,0.6287414217101858,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_49,datas,JC,45,0.7467788015970749,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_49,inex,BC,45,0.9978504389560883,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_49,inex,JC,45,0.9185579026579932,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_49,samplesize,BC,45,0.7610908079429993,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_49,samplesize,JC,45,0.8394718586446316,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_49,manvars,BC,45,0.7135083207148815,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_49,manvars,JC,45,0.9989412769339329,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_49,measurevars,BC,45,0.8812121640583052,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_49,measurevars,JC,45,0.8477147633311608,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_49,stats,BC,45,0.39568974307786664,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_49,stats,JC,45,0.9741189910864012,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_49,transf,BC,45,0.8667813645771679,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_49,transf,JC,45,0.6429249004155354,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_49,missd,BC,45,0.7249621421507785,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_49,missd,JC,45,0.7194958865217238,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_50,hypothesis,BC,47,0.9856523189687655,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_50,hypothesis,JC,47,0.7497709393024743,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_50,datas,BC,47,0.7963072840320242,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_50,datas,JC,47,0.8128693807683789,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_50,inex,BC,47,0.7229114609169884,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_50,inex,JC,47,0.4982066869079713,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_50,samplesize,BC,47,0.912142740905277,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_50,samplesize,JC,47,0.3261375456366194,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_50,manvars,BC,47,0.6082894523467295,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_50,manvars,JC,47,0.8204986205714977,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_50,measurevars,BC,47,0.5467853294348697,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_50,measurevars,JC,47,0.777408274613316,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_50,stats,BC,47,0.7080976181482633,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_50,stats,JC,47,0.7376817534123531,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_50,transf,BC,47,0.4298399948685326,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_50,transf,JC,47,0.902242847422253,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_50,missd,BC,47,0.772103577419109,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_50,missd,JC,47,0.6884825436849857,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_51,hypothesis,BC,48,0.8977178181351436,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_51,hypothesis,JC,48,0.966099306928466,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_51,datas,BC,48,0.7750221123710455,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_51,datas,JC,48,0.5920700829211489,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_51,inex,BC,48,0.9631402029497861,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_51,inex,JC,48,0.43809759635821466,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_51,samplesize,BC,48,0.6486805517245233,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_51,samplesize,JC,48,0.5457809056276792,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_51,manvars,BC,48,0.7827770072643612,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_51,manvars,JC,48,0.8845760343878246,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_51,measurevars,BC,48,0.5971815148522769,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_51,measurevars,JC,48,0.8230992108397209,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_51,stats,BC,48,0.7066227447765813,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_51,stats,JC,48,0.5731015490664382,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_51,transf,BC,48,0.9534273853950691,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_51,transf,JC,48,0.6535919291588616,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_51,missd,BC,48,0.7492813344301188,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_51,missd,JC,48,0.7186490337583574,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_52,hypothesis,BC,49,0.5520167864043463,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_52,hypothesis,JC,49,0.9022509447712956,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_52,datas,BC,49,0.652170884777794,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_52,datas,JC,49,0.2575280014787509,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_52,inex,BC,49,0.3005869781003386,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_52,inex,JC,49,0.5710284608590479,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_52,samplesize,BC,49,0.5221860828710806,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_52,samplesize,JC,49,0.9836145854839824,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_52,manvars,BC,49,0.7547089056650456,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_52,manvars,JC,49,0.8429146795364945,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_52,measurevars,BC,49,0.7744361290437427,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_52,measurevars,JC,49,0.8031112937329983,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_52,stats,BC,49,0.6469884036005616,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_52,stats,JC,49,0.5861359992013108,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_52,transf,BC,49,0.6845949015179431,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_52,transf,JC,49,0.2956233955259547,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_52,missd,BC,49,0.8785414315519319,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_52,missd,JC,49,0.5617082351690821,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_53,hypothesis,BC,50,0.7320693262745603,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_53,hypothesis,JC,50,0.7515462824987308,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_53,datas,BC,50,0.5916303277885122,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_53,datas,JC,50,0.8882864045067905,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_53,inex,BC,50,0.8684194608716852,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_53,inex,JC,50,0.8071077920613228,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_53,samplesize,BC,50,0.7556645235785526,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_53,samplesize,JC,50,0.671583912657237,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_53,manvars,BC,50,0.758137708858644,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_53,manvars,JC,50,0.6515587099864856,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_53,measurevars,BC,50,0.8854506621929303,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_53,measurevars,JC,50,0.526741067192376,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_53,stats,BC,50,0.8376597472442247,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_53,stats,JC,50,0.6019499810085159,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_53,transf,BC,50,0.5442016895855288,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_53,transf,JC,50,0.5782927325505505,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_53,missd,BC,50,0.7578170889262992,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_53,missd,JC,50,0.5008739120320401,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_54,hypothesis,BC,51,0.5482124880624049,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_54,hypothesis,JC,51,0.7757659756384169,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_54,datas,BC,51,0.8326048370665546,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_54,datas,JC,51,0.9389669194420315,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_54,inex,BC,51,0.605894887999043,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_54,inex,JC,51,0.6878472626944545,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_54,samplesize,BC,51,0.6269835250126808,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_54,samplesize,JC,51,0.7217181892525752,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_54,manvars,BC,51,0.8253289759450734,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_54,manvars,JC,51,0.8466438047210609,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_54,measurevars,BC,51,0.6389064155604572,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_54,measurevars,JC,51,0.7758516823424187,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_54,stats,BC,51,0.6644197471181117,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_54,stats,JC,51,0.7578783063572082,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_54,transf,BC,51,0.6855213810264725,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_54,transf,JC,51,0.8448362697215502,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_54,missd,BC,51,0.1483920042216378,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_54,missd,JC,51,0.6569692655102987,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_55,hypothesis,BC,52,0.555237357057964,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_55,hypothesis,JC,52,0.9151552662975897,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_55,datas,BC,52,0.8254664322692489,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_55,datas,JC,52,0.458068823248576,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_55,inex,BC,52,0.7086272553071293,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_55,inex,JC,52,1,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_55,samplesize,BC,52,0.9081075067131065,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_55,samplesize,JC,52,0.46096682784126947,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_55,manvars,BC,52,0.565107294425489,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_55,manvars,JC,52,0.757600670986601,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_55,measurevars,BC,52,0.5597236611314206,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_55,measurevars,JC,52,0.6900799553436545,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_55,stats,BC,52,0.6071333438534763,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_55,stats,JC,52,0.704047264606674,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_55,transf,BC,52,0.43287867709300887,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_55,transf,JC,52,0.570688957881124,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_55,missd,BC,52,0.8091819014219036,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_55,missd,JC,52,0.8775454903851281,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_56,hypothesis,BC,53,0.699507391603868,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_56,hypothesis,JC,53,0.7565410137156495,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_56,datas,BC,53,0.8970845292859211,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_56,datas,JC,53,0.7310177106039085,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_56,inex,BC,53,0.9568518015952707,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_56,inex,JC,53,0.6633210401931664,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_56,samplesize,BC,53,0.6994595717288821,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_56,samplesize,JC,53,0.48064309153408824,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_56,manvars,BC,53,0.1288874722257722,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_56,manvars,JC,53,0.856153038882532,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_56,measurevars,BC,53,0.4616923360628024,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_56,measurevars,JC,53,0.44263105897220195,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_56,stats,BC,53,0.7833017062984322,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_56,stats,JC,53,0.7689114849124429,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_56,transf,BC,53,0.26892239245024085,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_56,transf,JC,53,0.7798694625136102,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_56,missd,BC,53,0.7358343658513319,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_56,missd,JC,53,0.7786596522410296,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_57,hypothesis,BC,54,0.7642802922618273,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_57,hypothesis,JC,54,0.8707976768388178,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_57,datas,BC,54,0.7069069090607037,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_57,datas,JC,54,0.5717926245139434,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_57,inex,BC,54,0.7775015414841602,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_57,inex,JC,54,0.6740066175214674,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_57,samplesize,BC,54,0.8858330396913321,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_57,samplesize,JC,54,0.9642780560377853,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_57,manvars,BC,54,0.8529240360545014,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_57,manvars,JC,54,0.8476625472842324,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_57,measurevars,BC,54,0.7454194611752659,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_57,measurevars,JC,54,0.7494193637045399,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_57,stats,BC,54,0.7026928235699139,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_57,stats,JC,54,0.6224629725186486,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_57,transf,BC,54,0.7705430293325779,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_57,transf,JC,54,0.5454094154251494,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_57,missd,BC,54,0.8937939328806307,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_57,missd,JC,54,0.879911651067268,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_58,hypothesis,BC,55,0.4250873494643795,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_58,hypothesis,JC,55,0.8527557257037016,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_58,datas,BC,55,0.5810336780746136,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_58,datas,JC,55,0.7135581354397557,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_58,inex,BC,55,0.8525997924448336,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_58,inex,JC,55,0.5897499615650914,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_58,samplesize,BC,55,0.70932118655941,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_58,samplesize,JC,55,0.31236986965327534,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_58,manvars,BC,55,0.6829570488786374,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_58,manvars,JC,55,0.7899508006842118,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_58,measurevars,BC,55,0.6357588069326283,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_58,measurevars,JC,55,0.864042813195106,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_58,stats,BC,55,0.8869456134972222,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_58,stats,JC,55,0.6365382467951322,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_58,transf,BC,55,0.7797093160672642,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_58,transf,JC,55,0.6811917777015456,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_58,missd,BC,55,0.8386825444049969,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_58,missd,JC,55,0.7391074841418585,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_59,hypothesis,BC,56,1,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_59,hypothesis,JC,56,0.668606055695149,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_59,datas,BC,56,0.4787417429448339,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_59,datas,JC,56,0.866626032233822,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_59,inex,BC,56,0.6193098151300632,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_59,inex,JC,56,0.8745743890243519,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_59,samplesize,BC,56,0.6487634494804243,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_59,samplesize,JC,56,0.7766009565561822,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_59,manvars,BC,56,0.623913445022651,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_59,manvars,JC,56,0.8217999292669182,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_59,measurevars,BC,56,0.6875094401768691,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_59,measurevars,JC,56,1,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_59,stats,BC,56,0.8736542551245673,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_59,stats,JC,56,0.8164017836602764,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_59,transf,BC,56,0.7817500836350569,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_59,transf,JC,56,0.8126662395957642,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_59,missd,BC,56,0.7283677345670514,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_59,missd,JC,56,0.6750492294477846,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_60,hypothesis,BC,58,0.39666122043202395,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_60,hypothesis,JC,58,0.8587862152113163,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_60,datas,BC,58,0.7918260722175029,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_60,datas,JC,58,0.46529375177962734,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_60,inex,BC,58,0.7860773908463871,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_60,inex,JC,58,0.6899124202340813,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_60,samplesize,BC,58,0.8054040858417177,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_60,samplesize,JC,58,0.6032067209947573,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_60,manvars,BC,58,0.8012794921213211,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_60,manvars,JC,58,0.8345948318825019,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_60,measurevars,BC,58,0.6510579113750363,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_60,measurevars,JC,58,0.6067595054434707,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_60,stats,BC,58,0.8430113278886561,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_60,stats,JC,58,0.5597706040593471,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_60,transf,BC,58,0.756624504208637,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_60,transf,JC,58,0.5212099033412791,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_60,missd,BC,58,0.4763501731693536,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_60,missd,JC,58,0.9580471267164024,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_61,hypothesis,BC,59,0.4943381029135143,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_61,hypothesis,JC,59,0.8585579513870976,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_61,datas,BC,59,0.6834905648728921,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_61,datas,JC,59,0.6504940177499878,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_61,inex,BC,59,0.7896178251280066,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_61,inex,JC,59,0.569049908660203,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_61,samplesize,BC,59,0.8239958022837615,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_61,samplesize,JC,59,0.7552682516909466,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_61,manvars,BC,59,0.4913961568472692,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_61,manvars,JC,59,0.9235351630198975,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_61,measurevars,BC,59,1,0
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_61,measurevars,JC,59,0.8956189789348151,1
DPT-2,text-embedding-3-large,GPT-5.1,High,NA,Yes,41,doi_61,stats,BC,59,0.9967624383730197,0
